## Site Characteristics
        Country='China'
        Station='Unknown'
        Description=''
        Source='NASA/POWER Source Native Resolution Daily Data'
        Contact='Herman Berghuijs (herman.berghuijs@wur.nl)'
        Longitude=127.0958328;Latitude=45.83750153;Elevation=139.04;AngstromA=0.29;AngstromB=0.49;HasSunshine=False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19900220,11940.0,-6.51,2.27,0.4618403246180142, 1.86, 0.29,0
19900221,9840.0,-7.36,2.73,0.44042722735526213, 1.42, 0.18,0
19900222,9190.0,-12.0,-3.19,0.2852580409157491, 5.21, 2.33,0
19900223,10980.0,-20.41,-12.12,0.11075967524223598, 4.16, 0.01,0
19900224,12770.0,-22.7,-11.14,0.11684143762849518, 1.78, 0.0,0
19900225,13540.0,-20.81,-10.28,0.13633210236855403, 1.52, 0.0,0
19900226,13950.0,-19.71,-6.31,0.17103161775350031, 1.9, 0.0,0
19900227,14290.0,-18.15,-2.4,0.2083886747025111, 1.69, 0.0,0
19900228,11540.0,-13.22,-4.55,0.2644650447062211, 1.69, 0.26,0
19900301,11530.0,-14.14,-0.59,0.25715131779061645, 1.26, 0.01,0
19900302,12250.0,-10.33,2.34,0.3055620518824833, 1.24, 0.0,0
19900303,13450.0,-8.84,0.96,0.3361960734629942, 2.17, 0.01,0
19900304,15670.0,-11.1,2.85,0.32919087614291653, 2.65, 0.0,0
19900305,16340.0,-9.8,5.39,0.36867396991554974, 3.23, 0.05,0
19900306,15490.0,-8.77,0.68,0.3168081991208787, 6.1, 0.21999999999999997,0
19900307,16370.000000000002,-12.93,2.86,0.25653288147773834, 2.99, 0.0,0
19900308,16610.0,-8.42,8.03,0.37209872319651627, 3.64, 0.0,0
19900309,15720.0,-3.34,9.46,0.4367800575163336, 4.41, 0.0,0
19900310,13470.0,-2.98,7.69,0.5188831486255022, 2.88, 5.0600000000000005,0
19900311,11860.0,-5.67,3.04,0.3840139804312349, 4.79, 4.26,0
19900312,16300.0,-6.39,3.03,0.2944392294738963, 2.65, 0.0,0
19900313,14350.0,-6.45,7.4,0.3536062687746273, 2.3, 0.04,0
19900314,8420.0,-1.88,0.5,0.46567225324275763, 4.68, 5.4,0
19900315,15690.0,-6.92,4.45,0.3630281794720027, 3.58, 0.02,0
19900316,12020.0,-5.59,6.41,0.3700975358408939, 2.73, 0.0,0
19900317,16250.0,-4.91,6.96,0.31980179535581327, 1.24, 0.0,0
19900318,16960.0,-3.36,9.36,0.3647138036095138, 4.26, 0.0,0
19900319,18420.0,-3.39,6.31,0.323579113320672, 8.06, 0.01,0
19900320,20150.0,-4.96,4.65,0.2670148698664501, 4.82, 0.0,0
19900321,16630.0,-5.01,6.74,0.2965408397768923, 1.92, 0.0,0
19900322,14360.0,-2.61,11.18,0.43348770608821713, 3.24, 0.78,0
19900323,15080.0,-3.74,8.53,0.34870661981512296, 4.29, 0.13,0
19900324,19570.0,-4.4,7.3,0.2852580409157491, 4.01, 0.0,0
19900325,18700.0,-3.34,12.39,0.3658414087327859, 3.0, 0.0,0
19900326,17240.0,-2.12,15.86,0.4727116205404059, 2.47, 0.0,0
19900327,19960.0,-2.82,15.34,0.4263218565057658, 1.73, 0.0,0
19900328,19900.0,3.21,16.58,0.4570037465229062, 1.29, 0.0,0
19900329,20610.0,2.58,17.96,0.5336890241266956, 1.68, 0.0,0
19900330,19840.0,-0.23,18.18,0.5517049514538827, 3.71, 0.0,0
19900331,9750.0,2.5,15.05,0.7502701168789084, 4.87, 0.08,0
19900401,17350.0,1.73,12.02,0.45153123058059663, 4.11, 0.15,0
19900402,10010.0,-2.78,6.35,0.45221210383838967, 3.21, 1.31,0
19900403,17630.0,-4.98,4.99,0.2918885808924259, 4.06, 0.0,0
19900404,17210.0,-3.44,6.65,0.3193011242776285, 3.47, 0.0,0
19900405,21480.0,-1.97,9.99,0.31236447739997014, 2.5, 0.0,0
19900406,18960.0,-1.81,14.23,0.3917442526865727, 3.07, 0.02,0
19900407,7460.0,-2.79,8.49,0.6152595524627715, 5.08, 1.77,0
19900408,17240.0,-3.82,12.1,0.38460377465220663, 5.83, 0.01,0
19900409,21240.0,-3.27,14.76,0.38283679882340343, 3.08, 0.0,0
19900410,21140.0,0.96,22.84,0.6389165022523837, 3.95, 0.0,0
19900411,16680.0,0.61,15.71,0.5652565690043213, 6.35, 0.0,0
19900412,20420.0,-2.6,12.06,0.35333247124658085, 3.96, 0.0,0
19900413,4950.0,2.07,7.59,0.5923804058498526, 7.36, 9.22,0
19900414,8530.0,1.66,8.2,0.6515141728902663, 5.79, 3.85,0
19900415,14430.0,1.51,10.34,0.6496341096770403, 4.84, 0.74,0
19900416,11180.0,0.62,9.4,0.5744537918736984, 4.46, 0.78,0
19900417,14290.0,-1.4,11.55,0.575718159787097, 3.04, 0.03,0
19900418,12640.0,0.37,13.07,0.6463555339066354, 1.92, 0.34,0
19900419,7330.0,2.82,14.07,0.835270953303146, 4.73, 2.67,0
19900420,8380.000000000002,2.97,13.29,0.817276668513208, 5.58, 0.69,0
19900421,18630.0,0.55,16.6,0.635685793713122, 3.66, 0.03,0
19900422,19530.0,-1.59,10.8,0.4328318820241133, 4.83, 0.15,0
19900423,24680.0,-3.79,11.85,0.3585669380470309, 3.32, 0.0,0
19900424,23030.0,1.51,17.3,0.4387660901147795, 5.11, 0.0,0
19900425,12330.0,2.78,11.52,0.49219104341868136, 4.76, 0.45999999999999996,0
19900426,18510.0,-1.42,10.15,0.39656966662888604, 6.51, 0.05,0
19900427,24570.0,-1.3,12.67,0.37786941741951097, 5.12, 0.0,0
19900428,28290.0,-2.69,14.01,0.36867396991554974, 3.66, 0.0,0
19900429,27540.0,1.53,16.74,0.40022325137670567, 2.35, 0.0,0
19900430,19570.0,-0.03,17.49,0.49035800131859386, 4.74, 0.02,0
19900501,12070.0,6.13,16.64,0.7152941899642848, 2.86, 0.05,0
19900502,15820.0,8.09,20.17,0.9800562520793934, 1.27, 0.4,0
19900503,6200.0,7.05,11.68,1.0453188794524415, 1.83, 15.98,0
19900504,18820.0,4.93,15.92,0.7696797065193437, 5.02, 1.6999999999999997,0
19900505,25280.0,2.36,19.42,0.673967828900461, 3.19, 0.0,0
19900506,23910.0,4.85,24.42,0.77899841403041, 4.85, 0.0,0
19900507,23090.0,7.67,21.38,0.9949998101130814, 4.03, 0.0,0
19900508,20720.0,9.09,24.17,1.1652351856616745, 4.04, 0.16,0
19900509,20730.0,10.12,23.39,0.7878597749718115, 3.34, 0.01,0
19900510,15600.0,6.35,19.95,0.6567091639890807, 4.98, 0.45999999999999996,0
19900511,17240.0,4.73,17.05,0.6220028622219695, 5.45, 0.13,0
19900512,24470.0,4.15,21.27,0.6778570665679081, 3.53, 0.0,0
19900513,22060.0,5.35,21.26,0.8069860739244424, 1.95, 0.16,0
19900514,20150.0,6.06,18.47,0.7895311469485276, 3.95, 0.28,0
19900515,22890.0,3.35,21.65,0.7962479658197603, 1.84, 0.0,0
19900516,30070.0,6.69,25.48,0.7502701168789084, 2.55, 0.0,0
19900517,29580.0,10.21,28.74,0.7375716759672666, 5.29, 0.0,0
19900518,11890.0,13.45,22.5,1.1418705773431765, 2.85, 0.68,0
19900519,25400.0,11.15,23.88,1.128050548782702, 2.58, 0.26,0
19900520,11340.0,8.38,15.21,1.0705788877960132, 4.92, 4.68,0
19900521,13230.0,6.09,14.28,0.8975936439035235, 3.32, 0.99,0
19900522,13650.0,3.86,14.98,0.8596061431391777, 2.02, 1.15,0
19900523,28600.0,4.72,20.86,0.6886549034640539, 2.21, 0.05,0
19900524,30870.0,9.7,24.57,0.5690032028374344, 1.42, 0.0,0
19900525,31390.0,7.44,26.3,0.6793206346611257, 2.44, 0.0,0
19900526,15810.0,10.74,24.21,1.042465707665998, 2.73, 1.12,0
19900527,15800.0,11.48,22.56,1.097865120170484, 3.23, 1.43,0
19900528,22320.0,10.51,23.25,1.2329085273134166, 1.51, 0.8499999999999999,0
19900529,15510.0,13.13,25.04,1.4948341934243479, 5.04, 5.389999999999999,0
19900530,24700.0,10.87,23.44,0.9455183972725444, 5.34, 0.09,0
19900531,29140.0,8.76,28.24,0.9139592581431737, 1.46, 0.0,0
19900601,25550.0,14.12,29.14,1.0431783570092912, 1.59, 0.41999999999999993,0
19900602,20320.0,11.93,28.89,1.241190638946665, 2.54, 11.27,0
19900603,23750.0,8.59,25.2,0.8346850827828123, 3.56, 0.66,0
19900604,12950.0,14.18,26.62,1.3542929625198046, 4.24, 3.84,0
19900605,22850.0,14.01,28.14,1.288480702451009, 3.51, 0.71,0
19900606,17270.0,14.31,26.15,1.5234352815407175, 3.9, 3.02,0
19900607,16890.0,14.49,26.39,1.3144603251256228, 5.2, 2.16,0
19900608,20160.0,13.87,23.57,1.4071947907078048, 4.14, 0.71,0
19900609,8360.0,13.66,17.46,1.543438960847215, 4.37, 20.18,0
19900610,12670.0,12.88,18.3,1.5115426161329033, 4.02, 17.37,0
19900611,11080.0,11.53,19.55,1.368709093821784, 3.23, 5.12,0
19900612,19460.0,11.26,21.93,1.2637971770186063, 1.17, 0.74,0
19900613,13630.0,10.49,23.56,1.4948341934243479, 3.17, 6.3100000000000005,0
19900614,15950.0,13.1,19.19,1.5194619667979277, 3.97, 7.79,0
19900615,26910.0,10.67,26.93,1.4831378420299401, 1.89, 4.41,0
19900616,28010.0,12.57,23.94,1.3435685817174328, 1.88, 1.7399999999999998,0
19900617,24040.0,13.23,28.38,1.4667055667973674, 2.2, 0.43999999999999995,0
19900618,13640.0,16.34,24.7,1.681341602188044, 4.97, 6.46,0
19900619,26870.0,14.98,28.71,1.2936402173676453, 4.91, 0.81,0
19900620,26780.0,12.83,31.98,1.459985936099666, 2.31, 0.09,0
19900621,15980.0,16.97,24.14,1.9924247504131092, 2.1, 10.83,0
19900622,18960.0,16.11,25.04,1.681341602188044, 3.78, 9.62,0
19900623,20860.0,14.75,27.22,1.4409357044357467, 4.2, 4.96,0
19900624,20530.0,13.43,26.0,1.5334084925390412, 2.95, 3.63,0
19900625,29860.0,14.81,29.89,1.6205209389486328, 1.13, 0.0,0
19900626,25720.0,15.96,30.47,1.7430354977705145, 2.09, 0.0,0
19900627,28790.0,16.23,31.6,1.6824262583139005, 2.58, 0.15,0
19900628,25380.0,17.24,32.16,1.834610142801736, 2.84, 1.19,0
19900629,30070.0,16.2,29.29,1.419298084212289, 3.66, 0.02,0
19900630,25430.0,13.58,27.53,1.4561582962174013, 3.05, 0.0,0
19900701,24370.0,15.2,29.41,1.4071947907078048, 2.83, 0.0,0
19900702,24540.0,16.43,30.04,1.5944599817193499, 1.98, 0.2,0
19900703,17890.0,18.21,27.14,1.873595941931244, 1.68, 2.6,0
19900704,27160.0,16.22,31.49,1.9024033180031112, 0.92, 0.04,0
19900705,26460.0,19.03,31.59,1.925483602466027, 2.6, 0.33,0
19900706,22960.0,20.74,27.84,2.2739333433117417, 2.48, 2.83,0
19900707,19590.0,19.02,29.75,2.141812053524032, 3.59, 6.75,0
19900708,24810.0,18.72,30.21,2.1512135174808176, 5.69, 22.93,0
19900709,15840.0,20.12,30.95,2.3805886047833087, 5.51, 17.86,0
19900710,23320.0,22.31,30.31,2.491591977215487, 5.67, 6.82,0
19900711,20340.0,20.43,29.32,2.3732468446120074, 3.92, 11.129999999999999,0
19900712,18150.0,19.24,27.15,2.318093418969982, 2.83, 5.67,0
19900713,20980.0,18.74,27.47,2.3209680329717415, 1.82, 6.51,0
19900714,25750.0,17.96,28.16,2.1593006377492086, 3.33, 0.79,0
19900715,18190.0,19.2,28.82,2.208384369151802, 2.63, 1.0,0
19900716,22410.0,18.79,28.46,2.278174495808979, 1.68, 1.67,0
19900717,17390.0,19.3,28.68,2.2570377125350287, 1.82, 1.16,0
19900718,23560.0,16.78,26.82,1.7860211842863394, 3.64, 0.1,0
19900719,29620.0,14.67,29.96,1.437151962191675, 1.91, 0.0,0
19900720,27300.0,14.97,31.8,1.800938636574188, 1.17, 0.10999999999999999,0
19900721,13750.0,19.24,26.85,2.189181477232767, 1.62, 11.99,0
19900722,24030.0,17.92,31.88,2.208384369151802, 2.73, 0.4,0
19900723,13890.0,22.31,30.76,2.595969994220297, 4.01, 4.27,0
19900724,9610.0,12.69,27.22,1.8927580444167622, 4.64, 2.7300000000000004,0
19900725,27180.0,9.73,25.43,1.0575217115427422, 2.99, 0.0,0
19900726,17180.0,11.69,24.52,1.2205764686674538, 1.3, 3.51,0
19900727,8730.0,14.48,20.96,1.7020552793138237, 1.63, 19.19,0
19900728,16260.000000000002,14.22,23.07,1.6608493270472218, 1.03, 0.45999999999999996,0
19900729,24870.0,14.71,27.32,1.6619223807933985, 0.96, 0.0,0
19900730,24690.0,16.21,29.48,2.1164748063682803, 2.41, 1.19,0
19900731,9360.0,20.36,29.1,2.5691307972882296, 2.98, 10.67,0
19900801,19470.0,19.04,30.83,2.405699333516532, 3.13, 0.13,0
19900802,13560.0,19.76,27.63,2.3542508379281046, 1.96, 3.03,0
19900803,15230.0,18.9,28.33,2.2626573471641764, 3.63, 0.76,0
19900804,23790.0,19.86,31.16,2.2866775612765986, 3.28, 7.27,0
19900805,19630.0,18.39,30.63,1.8664540980808662, 2.79, 2.1,0
19900806,27200.0,16.69,29.68,1.5194619667979277, 2.97, 0.10999999999999999,0
19900807,25550.0,15.25,30.51,1.5596075032898602, 1.76, 0.02,0
19900808,10460.0,17.8,26.88,1.781453041832203, 1.9, 0.19,0
19900809,10890.0,16.45,23.88,1.836952517514028, 3.21, 2.44,0
19900810,20570.0,15.98,27.39,1.9587037292917437, 1.6, 8.79,0
19900811,20940.0,15.29,26.91,1.7587656109858412, 2.08, 2.07,0
19900812,16660.0,17.92,25.75,2.0407448398747956, 2.34, 9.62,0
19900813,12180.0,16.33,26.41,1.916951962555556, 2.3, 1.83,0
19900814,12080.0,15.08,24.68,1.8136462757016276, 1.16, 3.8200000000000003,0
19900815,19110.0,15.99,26.51,1.6522867503544867, 1.3, 1.55,0
19900816,25340.0,15.57,29.15,1.420232882256897, 1.32, 0.0,0
19900817,25450.0,15.79,29.03,1.721884831523423, 1.6, 2.03,0
19900818,12900.0,17.64,29.74,1.7894540260066465, 2.93, 0.33,0
19900819,20780.0,18.96,28.4,1.9861420357190704, 4.17, 1.01,0
19900820,24160.0,17.68,29.04,1.6770091077224423, 3.83, 0.24,0
19900821,22180.0,14.82,29.83,1.5790005458859897, 1.87, 0.02,0
19900822,13400.0,15.43,28.03,1.799787275819703, 2.61, 3.66,0
19900823,11500.0,16.81,25.29,1.9036119994926972, 3.97, 7.809999999999999,0
19900824,19900.0,14.85,27.23,1.6629960425500352, 3.38, 0.24,0
19900825,16990.0,12.61,23.36,1.458071013320794, 2.39, 0.22999999999999998,0
19900826,22180.0,11.73,25.63,1.417430109104445, 1.39, 0.0,0
19900827,12860.0,13.34,24.08,1.4821667827861238, 1.3, 0.9099999999999999,0
19900828,9410.0,14.17,22.82,1.761022898120093, 3.49, 12.57,0
19900829,22620.0,15.17,26.41,1.550494506369227, 6.15, 1.29,0
19900830,21370.0,15.43,27.58,1.6405764392484408, 4.27, 6.639999999999999,0
19900831,21520.0,13.32,27.77,1.531409278677998, 2.79, 2.05,0
19900901,16800.0,12.34,24.25,1.415564293531423, 1.72, 0.17,0
19900902,13940.0,11.83,25.04,1.1715363388062088, 2.12, 0.0,0
19900903,23460.0,8.07,20.99,0.9299428779366817, 3.31, 0.01,0
19900904,22480.0,5.22,22.33,0.8464716248601599, 1.23, 0.0,0
19900905,20310.0,8.98,26.08,1.0764274866298569, 2.31, 0.0,0
19900906,21190.0,13.1,28.59,1.4071947907078048, 2.4, 0.0,0
19900907,18520.0,14.77,28.58,1.7108435536571478, 4.54, 0.15,0
19900908,10580.0,11.97,23.83,1.425853034173743, 3.37, 1.0,0
19900909,20700.0,7.96,22.84,0.8765825383671904, 1.39, 0.07,0
19900910,21090.0,9.53,27.04,1.0129188421319382, 2.77, 0.0,0
19900911,21170.0,9.76,27.1,1.0553592012559259, 1.19, 0.06,0
19900912,17700.0,8.28,21.27,0.9032291874152727, 3.28, 0.17,0
19900913,12020.0,6.41,20.9,0.8282643898874942, 2.52, 5.389999999999999,0
19900914,5190.0,6.89,17.25,1.155059386294157, 4.04, 3.74,0
19900915,19050.0,5.04,17.85,0.7691346243813693, 3.28, 0.09,0
19900916,7950.0,7.75,21.32,1.1128677725235336, 3.61, 3.71,0
19900917,5190.0,6.16,18.83,1.1211958915675988, 4.41, 13.25,0
19900918,7920.0,5.54,14.09,0.7806531874860868, 5.89, 1.8199999999999998,0
19900919,20520.0,3.0,17.25,0.7795496608893964, 2.81, 0.0,0
19900920,12210.0,4.45,18.52,0.9827584642942316, 2.45, 8.2,0
19900921,17030.0,5.03,18.34,0.8075547598690144, 3.6, 0.3,0
19900922,16770.0,2.11,17.21,0.6229068888768879, 2.94, 0.01,0
19900923,19150.0,2.26,17.9,0.6931158098209708, 2.12, 0.01,0
19900924,18580.0,2.48,18.56,0.7318152493478515, 1.83, 0.01,0
19900925,12900.0,5.42,16.56,0.7884165517101703, 1.16, 0.07,0
19900926,17660.0,3.28,18.82,0.8464716248601599, 2.36, 1.17,0
19900927,4960.0,10.13,14.39,1.3614842647796834, 3.52, 21.36,0
19900928,5660.0,8.15,14.35,1.1174036087713535, 2.65, 1.03,0
19900929,12680.0,7.47,17.98,1.0683928860791065, 1.57, 0.06,0
19900930,14250.0,6.1,18.86,0.829428537605272, 2.98, 0.04,0
19901001,13890.0,2.92,14.25,0.7577663300977577, 2.87, 0.0,0
19901002,17600.0,3.45,20.28,0.77899841403041, 4.22, 0.0,0
19901003,17310.0,6.21,22.44,0.988182585722631, 3.07, 0.0,0
19901004,13970.0,8.96,22.88,1.197846559420663, 3.14, 0.01,0
19901005,10300.0,5.57,19.95,1.074962706391726, 3.96, 0.1,0
19901006,16160.0,2.41,13.3,0.578677929505293, 3.8, 0.0,0
19901007,15780.0,-1.87,9.82,0.5040668926509634, 3.81, 0.0,0
19901008,16620.000000000004,-5.19,5.65,0.3396159176088466, 3.49, 0.0,0
19901009,15500.0,-5.62,10.24,0.41261844835587064, 2.6, 0.0,0
19901010,14410.0,-1.7,16.87,0.48525760717154925, 4.75, 0.0,0
19901011,10520.0,5.28,16.51,0.8638228303330076, 3.76, 1.01,0
19901012,13210.0,8.53,19.28,1.0867302363554476, 2.42, 0.73,0
19901013,11540.0,5.06,16.87,1.0122244289324474, 2.92, 0.03,0
19901014,14650.0,3.37,15.19,0.6896440181524478, 2.71, 0.0,0
19901015,14660.0,2.12,17.72,0.7561544564188122, 3.48, 0.44999999999999996,0
19901016,6770.0,1.24,10.0,0.7076639773670567, 4.1, 3.75,0
19901017,11470.0,2.48,13.62,0.6700983200885541, 4.04, 0.33,0
19901018,13370.0,-0.32,14.0,0.6472907742750561, 2.37, 0.0,0
19901019,14050.0,-0.1,16.21,0.7423111773389321, 2.24, 0.0,0
19901020,13410.0,2.59,16.28,0.759920212735866, 1.75, 0.0,0
19901021,13490.0,0.14,16.53,0.6224547304555662, 1.29, 0.0,0
19901022,13080.0,1.26,18.61,0.6662484540522361, 2.24, 0.0,0
19901023,9380.0,3.42,15.35,0.7990614883334991, 3.39, 0.74,0
19901024,11100.0,-1.8,8.34,0.44142658312096467, 3.05, 0.9099999999999999,0
19901025,8210.000000000002,-2.2,8.36,0.44578038841658796, 2.48, 0.07,0
19901026,11690.0,-4.69,9.07,0.4186245177516974, 1.48, 0.0,0
19901027,11570.0,-2.66,11.3,0.5142837681978567, 1.82, 0.0,0
19901028,11020.0,-1.34,15.1,0.7026171917950225, 3.84, 0.0,0
19901029,11060.0,4.6,16.63,0.9158644183128886, 4.98, 0.03,0
19901030,9240.0,6.7,15.72,0.9793817226066439, 3.78, 0.02,0
19901031,5100.0,-0.12,11.77,0.8518232869037489, 5.19, 1.33,0
19901101,11440.0,-6.62,3.82,0.29235086895443546, 3.86, 0.0,0
19901102,11410.0,-6.88,2.88,0.2685123451275461, 3.11, 0.0,0
19901103,11010.0,-5.28,4.74,0.35006155013358936, 2.18, 0.0,0
19901104,10820.0,-4.12,5.85,0.3914444011967402, 1.95, 0.01,0
19901105,5620.0,-2.17,7.51,0.5765624387310161, 2.33, 0.05,0
19901106,4110.000000000001,-1.56,7.71,0.596720877355533, 1.25, 0.61,0
19901107,5330.0,-3.77,4.28,0.5223565429658845, 2.32, 0.59,0
19901108,9490.0,-5.21,2.36,0.34547376572309224, 2.39, 0.95,0
19901109,5160.0,-13.79,-4.79,0.14762902404545516, 5.57, 0.28,0
19901110,5330.0,-13.96,-9.69,0.14600123203196388, 4.86, 0.1,0
19901111,5350.0,-12.07,-2.58,0.2322888337746635, 3.7, 0.01,0
19901112,7620.0,-4.98,3.53,0.44881681341200325, 2.0, 0.08,0
19901113,8280.0,-1.27,5.57,0.6229068888768879, 5.45, 0.07,0
19901114,8380.000000000002,-8.29,1.27,0.25715131779061645, 3.64, 0.0,0
19901115,5010.0,-10.77,0.54,0.2661625090296628, 2.51, 0.13,0
19901116,6960.0,-8.42,0.67,0.33177012954234536, 2.62, 0.0,0
19901117,6150.0,-8.98,0.09,0.3072501989792378, 1.0, 0.01,0
19901118,8180.0,-6.36,2.93,0.3104073304919206, 1.17, 0.0,0
19901119,5910.0,-6.38,4.94,0.43348770608821713, 3.96, 1.02,0
19901120,6660.0,-13.66,-6.73,0.1423058067020537, 6.52, 0.0,0
19901121,5990.0,-15.6,-4.41,0.18362413267341915, 4.6, 0.04,0
19901122,6370.0,-8.21,1.59,0.3536062687746273, 2.37, 0.01,0
19901123,7510.0,-6.91,4.85,0.4189427629206969, 4.17, 0.01,0
19901124,5300.0,-4.83,2.84,0.4573477218931684, 3.46, 0.03,0
19901125,5310.0,-9.86,-0.09,0.2951382904534299, 2.8, 0.0,0
19901126,6380.0,-12.39,0.32,0.29630667094892377, 2.01, 0.01,0
19901127,7000.0,-5.29,4.99,0.5533321114921302, 4.14, 0.01,0
19901128,7350.0,-8.13,1.85,0.32231562720683327, 4.13, 0.04,0
19901129,6620.0,-10.88,-0.76,0.21183650833087528, 3.92, 0.0,0
19901130,4460.0,-10.21,-4.78,0.21183650833087528, 3.78, 0.01,0
19901201,3190.0,-12.58,-6.71,0.21978060018940232, 6.62, 2.16,0
19901202,5300.0,-15.98,-7.88,0.1505487056819276, 6.72, 0.19,0
19901203,6460.0,-16.32,-6.35,0.19316403391794612, 2.87, 0.0,0
19901204,7110.0,-12.75,-1.97,0.2700172855277574, 3.7, 0.01,0
19901205,6270.0,-10.09,-0.51,0.29865577269881344, 4.52, 0.01,0
19901206,5960.0,-5.71,0.03,0.38195601487989583, 3.66, 0.0,0
19901207,6860.0,-8.34,-0.08,0.3106513764741943, 3.32, 0.0,0
19901208,5560.0,-9.1,0.09,0.2747960587457468, 4.31, 0.0,0
19901209,3750.0,-14.09,-7.83,0.15867765044825807, 3.7, 0.13,0
19901210,5420.0,-21.07,-14.17,0.09647408737158823, 3.91, 0.0,0
19901211,6940.0,-20.33,-9.67,0.13331519323360763, 2.98, 0.0,0
19901212,6540.0,-18.47,-9.55,0.155881466554742, 3.1, 0.0,0
19901213,4960.0,-13.51,-2.5,0.23134798333427203, 4.99, 0.01,0
19901214,4470.0,-17.52,-11.0,0.14813313322373728, 4.88, 0.05,0
19901215,4740.0,-19.27,-10.39,0.14662539914098163, 2.53, 0.1,0
19901216,6290.0,-19.79,-9.36,0.14838576377697185, 3.88, 0.0,0
19901217,6210.0,-16.27,-7.3,0.18779361392740437, 3.92, 0.0,0
19901218,6430.0,-17.47,-7.71,0.18316599136190545, 2.73, 0.01,0
19901219,5710.0,-15.16,-4.46,0.2176366469844583, 3.41, 0.01,0
19901220,3100.0,-10.83,-3.69,0.3333262823531544, 3.39, 1.53,0
19901221,4600.0,-12.93,-5.45,0.28844208244782116, 2.6, 0.66,0
19901222,4310.0,-11.85,-7.53,0.2528499743884695, 5.98, 2.29,0
19901223,5270.0,-21.15,-11.6,0.14463640953320264, 5.15, 0.10999999999999999,0
19901224,4270.0,-24.02,-15.35,0.09342155005831015, 2.85, 0.0,0
19901225,4040.0,-22.48,-14.58,0.1071157463907245, 2.02, 0.08,0
19901226,4360.0,-18.69,-12.56,0.14438948787767644, 4.59, 0.16,0
19901227,4650.0,-23.62,-14.73,0.10505548459835644, 2.7, 0.0,0
19901228,5480.0,-24.63,-16.5,0.09595921091972365, 1.95, 0.0,0
19901229,6090.0,-23.29,-14.63,0.12067425881797429, 2.5, 0.0,0
19901230,4670.0,-19.2,-11.9,0.16302463263860045, 1.01, 0.0,0
19901231,4340.0,-17.37,-11.66,0.17060160997089735, 1.43, 0.15,0
19910101,6930.0,-20.65,-15.28,0.1279018457300515, 2.93, 0.1,0
19910102,6710.0,-21.16,-15.52,0.1201498255969361, 2.84, 0.18,0
19910103,7270.0,-23.47,-16.96,0.10131031190695519, 2.44, 0.06,0
19910104,5960.0,-24.11,-17.72,0.09621634077172266, 4.27, 0.32,0
19910105,3970.0,-19.63,-14.54,0.13964916449281822, 3.45, 1.67,0
19910106,7070.0,-20.45,-13.96,0.12867884981558994, 2.18, 0.07,0
19910107,7470.0,-24.17,-15.76,0.11008020781751988, 2.74, 0.02,0
19910108,6340.0,-23.04,-12.36,0.12035935383737871, 3.34, 0.0,0
19910109,6610.0,-23.4,-14.18,0.12332725144708614, 2.27, 0.01,0
19910110,7620.0,-22.83,-13.15,0.12890162450634227, 2.46, 0.01,0
19910111,6000.0,-23.89,-16.94,0.09716443671292477, 2.45, 0.01,0
19910112,7220.0,-23.83,-14.47,0.10998344607719455, 1.39, 0.01,0
19910113,7910.0,-21.08,-14.21,0.11735294172544704, 1.3, 0.05,0
19910114,7880.0,-21.37,-14.76,0.12343444734096652, 2.15, 0.06,0
19910115,7950.0,-22.22,-15.83,0.11066237932357528, 1.1, 0.02,0
19910116,7520.0,-22.27,-13.9,0.10998344607719455, 2.29, 0.03,0
19910117,7220.0,-24.36,-14.36,0.1023938902888866, 3.08, 0.06,0
19910118,6230.0,-25.02,-14.54,0.10486995823820558, 1.89, 0.06,0
19910119,5180.0,-16.11,-7.57,0.21781459552255336, 2.68, 0.21999999999999997,0
19910120,8060.000000000001,-20.04,-10.88,0.15921530414903629, 2.14, 0.01,0
19910121,7620.0,-21.73,-10.53,0.1388132099988936, 1.49, 0.01,0
19910122,8440.0,-20.82,-12.63,0.14012886925050125, 1.94, 0.0,0
19910123,8430.0,-21.43,-9.59,0.16988707339053183, 3.72, 0.06,0
19910124,8440.0,-19.39,-8.46,0.17612030215574817, 1.83, 0.65,0
19910125,7970.0,-21.98,-8.49,0.15042069885276246, 2.29, 0.04,0
19910126,8640.0,-19.17,-10.04,0.16733679723917302, 1.51, 0.02,0
19910127,9170.0,-18.91,-10.4,0.15961961087679954, 1.75, 0.01,0
19910128,9400.0,-20.5,-9.84,0.1520923919873869, 1.64, 0.0,0
19910129,9460.0,-20.08,-8.32,0.15351983602584796, 2.17, 0.0,0
19910130,9470.0,-18.77,-7.94,0.1717504465179651, 2.68, 0.01,0
19910131,9660.0,-18.61,-7.91,0.17348664388506474, 3.35, 0.01,0
19910201,9260.0,-20.59,-10.1,0.1388132099988936, 2.9, 0.01,0
19910202,9160.0,-19.63,-6.49,0.16593478708133588, 1.63, 0.0,0
19910203,9990.0,-21.24,-9.97,0.14048961323595124, 1.78, 0.03,0
19910204,10240.0,-22.55,-10.45,0.12679911419097056, 2.56, 0.01,0
19910205,7900.0,-21.96,-10.43,0.1570743991979865, 1.84, 0.07,0
19910206,10750.0,-21.38,-10.24,0.13493218553566366, 1.9, 0.0,0
19910207,10790.0,-23.26,-11.99,0.11848530603588786, 1.65, 0.0,0
